"date","store","county","vendor","description","bottle_qty","total"
"2014-07-15 00:00:00",2529,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-07-15 00:00:00",2529,"Linn","Brown-Forman Corporation","El Jimador Reposado Tequila",12,"200.76"
"2014-07-15 00:00:00",2532,"Polk","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-07-15 00:00:00",2532,"Polk","Brown-Forman Corporation","El Jimador Reposado Tequila",12,"200.76"
"2014-07-15 00:00:00",2532,"Polk","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",12,"123.24"
"2014-07-15 00:00:00",2544,"Marshall","Proximo","1800 Coconut",3,"69.57"
"2014-07-15 00:00:00",2544,"Marshall","The Patron Spirits Company","Patron Tequila Silver Mini",1,"30.45"
"2014-07-15 00:00:00",2544,"Marshall","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-07-15 00:00:00",2544,"Marshall","Jim Beam Brands","Sauza Blanco Silver",12,"160.80"
"2014-07-15 00:00:00",2544,"Marshall","Proximo","Jose Cuervo Especial Reposado Square",3,"24.75"
"2014-07-15 00:00:00",2544,"Marshall","Proximo","1800 Reposado Tequila",12,"278.28"
"2014-07-15 00:00:00",2553,"Union","Proximo","Jose Cuervo Especial Reposado Tequila Mini",12,"207.00"
"2014-07-15 00:00:00",2556,"Emmet","Sazerac Co. Inc.","Tortilla White Tequila",6,"113.76"
"2014-07-15 00:00:00",2556,"Emmet","Proximo","Jose Cuervo Especial Reposado Square",12,"99.00"
"2014-07-15 00:00:00",2556,"Emmet","Proximo","1800 Reposado Tequila",1,"23.19"
"2014-07-15 00:00:00",2556,"Emmet","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",1,"10.27"
"2014-07-15 00:00:00",2565,"Clay","WILLIAM GRANT AND SONS INC.","Milagro Silver Tequila",2,"47.08"
"2014-07-15 00:00:00",2565,"Clay","Jim Beam Brands","Hornitos Lime Shot",1,"19.68"
"2014-07-15 00:00:00",2565,"Clay","Jim Beam Brands","Hornitos Plata",1,"19.68"
"2014-07-15 00:00:00",2565,"Clay","Luxco-St Louis","Juarez Tequila Gold",1,"20.25"
"2014-07-15 00:00:00",2592,"Marshall","Proximo","Jose Cuervo Especial Silver",3,"47.22"
"2014-07-15 00:00:00",2592,"Marshall","The Patron Spirits Company","Patron Silver Tequila",1,"12.75"
"2014-07-15 00:00:00",2597,"Cherokee","The Patron Spirits Company","Patron Tequila Silver",1,"40.50"
"2014-07-15 00:00:00",2602,"Hamilton","Proximo","1800 Silver Tequila",2,"46.38"
"2014-07-15 00:00:00",2602,"Hamilton","Proximo","Jose Cuervo Especial Reposado Tequila Mini",3,"51.75"
"2014-07-15 00:00:00",2602,"Hamilton","Proximo","Jose Cuervo Especial Reposado Square",4,"33.00"
"2014-07-15 00:00:00",2602,"Hamilton","Luxco-St Louis","Juarez Tequila Gold",36,"373.68"
"2014-07-15 00:00:00",2604,"Plymouth","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-07-15 00:00:00",2604,"Plymouth","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",3,"30.81"
"2014-07-15 00:00:00",2604,"Plymouth","Sazerac North America","Montezuma Gold Tequila",120,"1263.60"
"2014-07-15 00:00:00",2606,"Humboldt","Luxco-St Louis","Juarez Tequila Gold",36,"373.68"
"2014-07-15 00:00:00",2607,"Page","Bacardi U.S.A. Inc.","Cazadores Reposado",1,"26.25"
"2014-07-15 00:00:00",2607,"Page","Diageo Americas","Don Julio Reposado",6,"260.94"
"2014-07-15 00:00:00",2607,"Page","Sazerac North America","Montezuma Gold Tequila",60,"631.80"
"2014-07-15 00:00:00",2619,"Polk","Proximo","Jose Cuervo Especial Silver",3,"24.75"
"2014-07-15 00:00:00",2619,"Polk","Brown-Forman Corporation","El Jimador Blanco Tequila",2,"33.46"
"2014-07-15 00:00:00",2619,"Polk","E AND J GALLO WINERY","Familia Camarena Silver",12,"180.00"
"2014-07-15 00:00:00",2619,"Polk","Luxco-St Louis","Juarez Tequila Silver",12,"117.00"
"2014-07-15 00:00:00",2619,"Polk","Luxco-St Louis","Juarez Tequila Silver",6,"121.50"
"2014-07-15 00:00:00",2619,"Polk","WILLIAM GRANT AND SONS INC.","Milagro Silver Tequila",3,"70.62"
"2014-07-15 00:00:00",2619,"Polk","Pernod Ricard USA/Austin Nichols","Olmeca Altos Plata",6,"103.44"
"2014-07-15 00:00:00",2619,"Polk","Jim Beam Brands","Hornitos Plata",2,"39.36"
"2014-07-15 00:00:00",2619,"Polk","Trinchero Family Estates","Tres Agaves Blanco",2,"45.52"
"2014-07-15 00:00:00",2619,"Polk","Luxco-St Louis","El Mayor Anejo Tequila",6,"139.50"
"2014-07-15 00:00:00",2619,"Polk","Luxco-St Louis","El Mayor Reposado",6,"117.00"
"2014-07-15 00:00:00",2665,"Dallas","E AND J GALLO WINERY","Familia Camarena Reposado",12,"180.00"
"2014-07-15 00:00:00",2620,"Polk","Diageo Americas","Don Julio Blanco Tequila",2,"79.48"
"2014-07-15 00:00:00",2620,"Polk","Proximo","El Zarco Silver",3,"34.53"
"2014-07-15 00:00:00",2620,"Polk","Luxco-St Louis","Juarez Tequila Silver",5,"48.75"
"2014-07-15 00:00:00",2620,"Polk","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"38.68"
"2014-07-15 00:00:00",2636,"Polk","Luxco-St Louis","Juarez Tequila Gold",12,"124.56"
"2014-07-15 00:00:00",2665,"Dallas","Jim Beam Brands","Hornitos Gold",6,"118.08"
"2014-07-15 00:00:00",2644,"Webster","Jim Beam Brands","Sauza Blanco Silver",12,"160.80"
"2014-07-15 00:00:00",2644,"Webster","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-07-15 00:00:00",2644,"Webster","Proximo","1800 Reposado Tequila",12,"278.28"
"2014-07-15 00:00:00",2651,"Bremer","The Patron Spirits Company","Patron Silver Tequila",1,"21.00"
"2014-07-15 00:00:00",2651,"Bremer","Sazerac Co. Inc.","Tortilla White Tequila",12,"119.52"
"2014-07-15 00:00:00",2651,"Bremer","Diageo Americas","Don Julio Anejo Tequila",1,"48.74"
"2014-07-15 00:00:00",2651,"Bremer","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-07-15 00:00:00",2651,"Bremer","Brown-Forman Corporation","El Jimador Reposado Tequila",2,"33.46"
"2014-07-15 00:00:00",2651,"Bremer","Luxco-St Louis","Juarez Tequila Gold",12,"124.56"
"2014-07-15 00:00:00",2651,"Bremer","Jim Beam Brands","Sauza Gold",2,"55.12"
"2014-07-15 00:00:00",2656,"Clayton","Luxco-St Louis","Juarez Tequila Silver",1,"9.75"
"2014-07-15 00:00:00",2656,"Clayton","Luxco-Cleveland","La Prima Tequila/gold",1,"9.89"
"2014-07-15 00:00:00",2656,"Clayton","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",12,"123.24"
"2014-07-15 00:00:00",2660,"Sioux","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-07-15 00:00:00",2963,"Polk","Jim Beam Brands","Sauza Gold",3,"40.20"
"2014-07-15 00:00:00",2661,"O'Brien","Sazerac Co. Inc.","Tortilla White Tequila",12,"111.60"
"2014-07-15 00:00:00",2665,"Dallas","Proximo","Jose Cuervo Especial Reposado Tequila Mini",2,"34.50"
"2014-07-15 00:00:00",2665,"Dallas","Proximo","Jose Cuervo Especial Reposado Square",4,"33.00"
"2014-07-15 00:00:00",2959,"Polk","Proximo","Jose Cuervo Especial Silver",5,"78.70"
"2014-07-15 00:00:00",2959,"Polk","Luxco-St Louis","Juarez Tequila Silver",12,"117.00"
"2014-07-15 00:00:00",2959,"Polk","Proximo","Jose Cuervo Especial Reposado Square",12,"99.00"
"2014-07-15 00:00:00",2959,"Polk","Proximo","1800 Reposado Tequila",5,"115.95"
"2014-07-15 00:00:00",2962,"Polk","Proximo","Jose Cuervo Especial Silver",5,"78.70"
"2014-07-15 00:00:00",2962,"Polk","Luxco-St Louis","Juarez Tequila Gold",5,"48.75"
"2014-07-15 00:00:00",2963,"Polk","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",6,"61.62"
"2014-07-15 00:00:00",3041,"Jasper","Jim Beam Brands","Sauza Gold",12,"160.80"
"2014-07-15 00:00:00",3041,"Jasper","Sazerac Co. Inc.","Tortilla Gold Tequila",2,"18.60"
"2014-07-15 00:00:00",3054,"Poweshiek","E AND J GALLO WINERY","Familia Camarena Silver",3,"45.00"
"2014-07-15 00:00:00",3056,"Wright","Proximo","Jose Cuervo Cinge",4,"63.48"
"2014-07-15 00:00:00",3056,"Wright","Proximo","1800 Reposado Tequila",6,"139.14"
"2014-07-15 00:00:00",3390,"Dickinson","Jim Beam Brands","Hornitos Gold",1,"19.68"
"2014-07-15 00:00:00",3390,"Dickinson","Diageo Americas","Don Julio Blanco Tequila",2,"79.48"
"2014-07-15 00:00:00",3390,"Dickinson","Proximo","1800 Silver Tequila",2,"26.88"
"2014-07-15 00:00:00",3390,"Dickinson","Luxco-St Louis","El Mayor Blanco",1,"15.75"
"2014-07-15 00:00:00",3390,"Dickinson","Luxco-Cleveland","La Prima Tequila/white",12,"118.68"
"2014-07-15 00:00:00",3390,"Dickinson","The Patron Spirits Company","Patron Silver Tequila",1,"12.75"
"2014-07-15 00:00:00",3390,"Dickinson","The Patron Spirits Company","Patron Tequila Silver",24,"972.00"
"2014-07-15 00:00:00",3390,"Dickinson","Proximo","Jose Cuervo Especial Reposado Square",3,"24.75"
"2014-07-15 00:00:00",3390,"Dickinson","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"38.68"
"2014-07-15 00:00:00",3420,"Polk","Brown-Forman Corporation","Herradura Gold Reposado 6pak",12,"424.44"
"2014-07-15 00:00:00",3420,"Polk","Luxco-St Louis","Juarez Tequila Silver",12,"124.56"
"2014-07-15 00:00:00",3420,"Polk","Luxco-St Louis","Juarez Tequila Gold",96,"996.48"
"2014-07-15 00:00:00",3514,"Webster","Jim Beam Brands","Tres Generaciones Anejo",1,"31.50"
"2014-07-15 00:00:00",3529,"Cherokee","Proximo","Jose Cuervo Cinge",2,"31.74"
"2014-07-15 00:00:00",3529,"Cherokee","Monsieur Henri Wines Ltd.","Margaritaville Silver Tequila",2,"20.54"
"2014-07-15 00:00:00",3529,"Cherokee","Proximo","Jose Cuervo Especial Reposado Tequila",3,"56.25"
"2014-07-15 00:00:00",3542,"Mitchell","The Patron Spirits Company","Patron Tequila Silver",1,"40.50"
"2014-07-15 00:00:00",3624,"Jasper","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-07-15 00:00:00",3622,"Dickinson","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-07-15 00:00:00",3622,"Dickinson","Luxco-St Louis","Juarez Tequila Gold",12,"117.00"
"2014-07-15 00:00:00",3625,"Polk","Jim Beam Brands","Sauza Gold",12,"160.80"
"2014-07-15 00:00:00",3645,"Polk","The Patron Spirits Company","Patron Tequila Silver",12,"486.00"
"2014-07-15 00:00:00",3678,"Polk","Bacardi U.S.A. Inc.","Cazadores Reposado",2,"52.50"
"2014-07-15 00:00:00",3678,"Polk","Wilson Daniels Ltd.","Corralejo Reposado Tequila",6,"135.00"
"2014-07-15 00:00:00",3688,"Chickasaw","Sazerac Co. Inc.","Tortilla White Tequila",3,"27.90"
"2014-07-15 00:00:00",3704,"Palo Alto","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-07-15 00:00:00",3704,"Palo Alto","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-07-15 00:00:00",3704,"Palo Alto","Proximo","Jose Cuervo Especial Reposado Square",2,"16.50"
"2014-07-15 00:00:00",3719,"Marshall","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-07-15 00:00:00",3761,"Taylor","Sazerac North America","Montezuma White Tequila",1,"10.53"
"2014-07-15 00:00:00",3761,"Taylor","Jim Beam Brands","Hornitos Gold",2,"47.22"
"2014-07-15 00:00:00",3762,"Polk","Brown-Forman Corporation","Herradura Anejo",1,"42.08"
"2014-07-15 00:00:00",3762,"Polk","Luxco-St Louis","Juarez Tequila Silver",12,"124.56"
"2014-07-15 00:00:00",3762,"Polk","Proximo","Jose Cuervo Especial Reposado Flask",1,"8.25"
"2014-07-15 00:00:00",3762,"Polk","Proximo","1800 Reposado Tequila",2,"46.38"
"2014-07-15 00:00:00",3763,"Sioux","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-07-15 00:00:00",3778,"Polk","The Patron Spirits Company","Patron Tequila Silver Mini",1,"30.45"
"2014-07-15 00:00:00",3778,"Polk","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-07-15 00:00:00",3783,"Pocahontas","Brown-Forman Corporation","El Jimador Reposado Tequila",2,"33.46"
"2014-07-15 00:00:00",3785,"Polk","The Patron Spirits Company","Patron Silver Tequila",2,"25.50"
"2014-07-15 00:00:00",3785,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila Mini",2,"34.50"
"2014-07-15 00:00:00",3785,"Polk","Proximo","1800 Reposado Tequila",2,"46.38"
"2014-07-15 00:00:00",3813,"Ringgold","Sazerac Co. Inc.","Tortilla White Tequila",12,"111.60"
"2014-07-15 00:00:00",3813,"Ringgold","Proximo","Jose Cuervo Especial Reposado Tequila",3,"56.25"
"2014-07-15 00:00:00",3816,"Montgomery","Proximo","1800 Silver Tequila",3,"69.57"
"2014-07-15 00:00:00",3816,"Montgomery","The Patron Spirits Company","Patron Silver Tequila",4,"84.00"
"2014-07-15 00:00:00",3816,"Montgomery","The Patron Spirits Company","Patron Tequila Silver",4,"162.00"
"2014-07-15 00:00:00",3830,"Union","Luxco-St Louis","Juarez Tequila Gold",12,"117.00"
"2014-07-15 00:00:00",3845,"Webster","Proximo","Jose Cuervo Especial Reposado Tequila",24,"108.00"
"2014-07-15 00:00:00",3845,"Webster","Luxco-St Louis","Juarez Tequila Gold",6,"58.50"
"2014-07-15 00:00:00",3881,"Marshall","Wilson Daniels Ltd.","Corralejo Reposado Tequila",6,"135.00"
"2014-07-15 00:00:00",3881,"Marshall","Pernod Ricard USA/Austin Nichols","Olmeca Altos Reposado",6,"103.44"
"2014-07-15 00:00:00",3889,"Bremer","Luxco-St Louis","Juarez Tequila Gold",12,"117.00"
"2014-07-15 00:00:00",3891,"Palo Alto","Luxco-Cleveland","La Prima Tequila/white",12,"118.68"
"2014-07-15 00:00:00",3891,"Palo Alto","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-07-15 00:00:00",3891,"Palo Alto","The Patron Spirits Company","Patron Anejo",2,"93.00"
"2014-07-15 00:00:00",3912,"Linn","Proximo","Jose Cuervo Especial Silver",1,"15.74"
"2014-07-15 00:00:00",3912,"Linn","Proximo","1800 Silver Tequila",1,"13.44"
"2014-07-15 00:00:00",3912,"Linn","The Patron Spirits Company","Patron Silver Tequila",2,"25.50"
"2014-07-15 00:00:00",3912,"Linn","The Patron Spirits Company","Patron Silver Tequila",2,"42.00"
"2014-07-15 00:00:00",3912,"Linn","The Patron Spirits Company","Patron Tequila Silver",1,"40.50"
"2014-07-15 00:00:00",3912,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"17.25"
"2014-07-15 00:00:00",3912,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",8,"36.00"
"2014-07-15 00:00:00",3912,"Linn","Proximo","Jose Cuervo Especial Reposado Square",1,"8.25"
"2014-07-15 00:00:00",3942,"Tama","Brown-Forman Corporation","Herradura Gold Reposado 6pak",2,"70.74"
"2014-07-15 00:00:00",3942,"Tama","Jim Beam Brands","Sauza Blanco Silver",2,"26.80"
"2014-07-15 00:00:00",3942,"Tama","Luxco-St Louis","Juarez Tequila Gold",3,"60.75"
"2014-07-15 00:00:00",3950,"Iowa","Proximo","Jose Cuervo Especial Reposado Tequila",2,"9.00"
"2014-07-15 00:00:00",3981,"Sioux","Proximo","Jose Cuervo Especial Silver",6,"182.28"
"2014-07-15 00:00:00",3981,"Sioux","Proximo","1800 Reposado Tequila",12,"278.28"
"2014-07-15 00:00:00",3994,"Dickinson","Proximo","Jose Cuervo Especial Silver",12,"188.88"
"2014-07-15 00:00:00",3994,"Dickinson","Diageo Americas","Don Julio Blanco Tequila",6,"238.44"
"2014-07-15 00:00:00",3994,"Dickinson","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-07-15 00:00:00",3994,"Dickinson","Jim Beam Brands","Sauza Blanco Silver",36,"482.40"
"2014-07-15 00:00:00",3994,"Dickinson","Proximo","Jose Cuervo Especial Reposado Square",2,"16.50"
"2014-07-15 00:00:00",3994,"Dickinson","Luxco-St Louis","Juarez Tequila Gold",3,"31.14"
"2014-07-15 00:00:00",3994,"Dickinson","Jim Beam Brands","Hornitos Gold",1,"19.68"
"2014-07-15 00:00:00",4015,"Story","Luxco-St Louis","Juarez Tequila Gold",12,"117.00"
"2014-07-15 00:00:00",4025,"Benton","The Patron Spirits Company","Patron Tequila Silver",2,"81.00"
"2014-07-15 00:00:00",4042,"Mills","The Patron Spirits Company","Patron Tequila Silver",3,"261.00"
"2014-07-15 00:00:00",4070,"Benton","Proximo","Jose Cuervo Especial Reposado Flask",2,"16.50"
"2014-07-15 00:00:00",4081,"Story","Sazerac Co. Inc.","Tortilla White Tequila",3,"27.90"
"2014-07-15 00:00:00",4081,"Story","Proximo","Jose Cuervo Tradicional Reposado Tequila",3,"67.05"
"2014-07-15 00:00:00",4081,"Story","Jim Beam Brands","Sauza Gold",3,"40.20"
"2014-07-15 00:00:00",4102,"Story","Brown-Forman Corporation","El Jimador Blanco Tequila",3,"50.19"
"2014-07-15 00:00:00",4117,"Dickinson","Proximo","Jose Cuervo Especial Reposado Square",3,"24.75"
"2014-07-15 00:00:00",4131,"Polk","Sazerac Co. Inc.","Tortilla White Tequila",6,"113.76"
"2014-07-15 00:00:00",4137,"Dallas","Luxco-St Louis","Juarez Tequila Silver",12,"117.00"
"2014-07-15 00:00:00",4137,"Dallas","Luxco-St Louis","El Mayor Anejo Tequila",6,"139.50"
"2014-07-15 00:00:00",4176,"Linn","Proximo","Jose Cuervo Especial Silver",3,"47.22"
"2014-07-15 00:00:00",4176,"Linn","The Patron Spirits Company","Patron Tequila Silver Mini",3,"91.35"
"2014-07-15 00:00:00",4176,"Linn","The Patron Spirits Company","Patron Tequila Silver",4,"162.00"
"2014-07-15 00:00:00",4177,"Marshall","The Patron Spirits Company","Patron Tequila Silver Mini",1,"30.45"
